,From,From_ID,Long,Lat,Place_ID,To,Year,Count
2305,Bissau,39,-15.6177942,11.8816553,,"Cuba, port unspecified",1840,1
2306,Bissau,39,-15.6177942,11.8816553,,Para,1774,1
2307,Bissau,39,-15.6177942,11.8816553,,Maranhao,1841,1
2308,Bissau,39,-15.6177942,11.8816553,,Maranhao,1809,1
2309,Bissau,39,-15.6177942,11.8816553,,Lisbon,1757,1
2310,Bissau,39,-15.6177942,11.8816553,,Maranhao,1772,1
2311,Bissau,39,-15.6177942,11.8816553,,Lisbon,1729,1
2312,Bissau,39,-15.6177942,11.8816553,,Maranhao,1792,1
2313,Bissau,39,-15.6177942,11.8816553,,Rio de Janeiro,1811,1
2314,Bissau,39,-15.6177942,11.8816553,,Para,1772,1
2315,Bissau,39,-15.6177942,11.8816553,,Maranhao,1764,1
2316,Bissau,39,-15.6177942,11.8816553,,Maranhao,1792,1
2317,Bissau,39,-15.6177942,11.8816553,,Maranhao,1794,1
2318,Bissau,39,-15.6177942,11.8816553,,,1816,1
2319,Bissau,39,-15.6177942,11.8816553,,"Jamaica, port unspecified",1741,1
2320,Bissau,39,-15.6177942,11.8816553,,Para,1767,1
2321,Bissau,39,-15.6177942,11.8816553,,,1755,1
2322,Bissau,39,-15.6177942,11.8816553,,Para,1784,1
2323,Bissau,39,-15.6177942,11.8816553,,Para,1753,1
2324,Bissau,39,-15.6177942,11.8816553,,"Bahia, port unspecified",1740,1
2325,Bissau,39,-15.6177942,11.8816553,,Para,1761,1
2326,Bissau,39,-15.6177942,11.8816553,,Para,1761,1
2327,Bissau,39,-15.6177942,11.8816553,,Maranhao,1807,1
2328,Bissau,39,-15.6177942,11.8816553,,Santiago de Cuba,1843,1
2329,Bissau,39,-15.6177942,11.8816553,,,1717,1
2330,Bissau,39,-15.6177942,11.8816553,,Para,1775,1
2331,Bissau,39,-15.6177942,11.8816553,,Maranhao,1794,1
2332,Bissau,39,-15.6177942,11.8816553,,Maranhao,1841,1
2333,Bissau,39,-15.6177942,11.8816553,,Maranhao,1792,1
2334,Bissau,39,-15.6177942,11.8816553,,Para,1760,1
2335,Bissau,39,-15.6177942,11.8816553,,Maranhao,1787,1
2336,Bissau,39,-15.6177942,11.8816553,,Maranhao,1792,1
2337,Bissau,39,-15.6177942,11.8816553,,Maranhao,1757,1
2338,Bissau,39,-15.6177942,11.8816553,,Maranhao,1795,1
2339,Bissau,39,-15.6177942,11.8816553,,Matanzas,1843,1
2340,Bissau,39,-15.6177942,11.8816553,,,1842,1
2341,Bissau,39,-15.6177942,11.8816553,,Maranhao,1776,1
2342,Bissau,39,-15.6177942,11.8816553,,French Africa (Goree or Senegal),1822,1
2343,Bissau,39,-15.6177942,11.8816553,,Para,1766,1
2344,Bissau,39,-15.6177942,11.8816553,,Maranhao,1794,1
2345,Bissau,39,-15.6177942,11.8816553,,,1752,1
2346,Bissau,39,-15.6177942,11.8816553,,Maranhao,1755,1
