From_ID,From,To_ID,To,Year,Count
131,"Gold Coast, port unspecified",160,Kingston,1722,2
57,Cabinda,160,Kingston,1722,1
71,Cape Coast Castle,160,Kingston,1722,1
126,Gambia,160,Kingston,1722,2
332,Whydah,160,Kingston,1722,1
332,Whydah,242,Port Royal,1722,1
93,Costa da Mina,258,Rio de Janeiro,1722,2
113,Elmina,302,St. Eustatius,1722,1
87,Congo North,302,St. Eustatius,1722,2
71,Cape Coast Castle,318,Trinidad de Cuba,1722,1
63,Calabar,336,York River,1722,2
175,Loango,54,Buenos Aires,1723,1
57,Cabinda,54,Buenos Aires,1723,1
286,"Senegambia and offshore Atlantic, port unspecified",83,Cayenne,1723,1
126,Gambia,85,Charleston,1723,1
329,"West Central Africa and St. Helena, port unspecified",152,Ilha Grande,1723,1
126,Gambia,164,La Balise,1723,1
93,Costa da Mina,258,Rio de Janeiro,1723,1
113,Elmina,302,St. Eustatius,1723,1
87,Congo North,302,St. Eustatius,1723,3
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",336,York River,1723,1
57,Cabinda,336,York River,1723,1
113,Elmina,31,Berbice,1724,1
71,Cape Coast Castle,52,"British Caribbean, colony unspecified",1724,1
175,Loango,54,Buenos Aires,1724,2
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1724,1
57,Cabinda,54,Buenos Aires,1724,2
126,Gambia,85,Charleston,1724,2
131,"Gold Coast, port unspecified",116,Essequibo,1724,1
332,Whydah,160,Kingston,1724,1
332,Whydah,258,Rio de Janeiro,1724,1
93,Costa da Mina,258,Rio de Janeiro,1724,1
113,Elmina,258,Rio de Janeiro,1724,2
113,Elmina,302,St. Eustatius,1724,1
87,Congo North,302,St. Eustatius,1724,2
63,Calabar,336,York River,1724,2
335,"Windward Coast, port unspecified",336,York River,1724,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1725,5
332,Whydah,83,Cayenne,1725,1
329,"West Central Africa and St. Helena, port unspecified",84,Cayes (Les),1725,1
131,"Gold Coast, port unspecified",85,Charleston,1725,1
71,Cape Coast Castle,142,Havana,1725,2
61,Cacheu,173,Lisbon,1725,1
42,Bonny,256,Rappahannock,1725,1
93,Costa da Mina,258,Rio de Janeiro,1725,3
113,Elmina,258,Rio de Janeiro,1725,3
71,Cape Coast Castle,277,Santiago de Cuba,1725,1
87,Congo North,302,St. Eustatius,1725,3
63,Calabar,336,York River,1725,2
286,"Senegambia and offshore Atlantic, port unspecified",36,Biloxi,1726,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1726,2
332,Whydah,83,Cayenne,1726,1
126,Gambia,85,Charleston,1726,3
131,"Gold Coast, port unspecified",111,"Dutch Guianas, colony unspecified",1726,1
286,"Senegambia and offshore Atlantic, port unspecified",178,Louisiana,1726,1
131,"Gold Coast, port unspecified",242,Port Royal,1726,1
42,Bonny,256,Rappahannock,1726,1
63,Calabar,256,Rappahannock,1726,3
131,"Gold Coast, port unspecified",256,Rappahannock,1726,1
113,Elmina,302,St. Eustatius,1726,2
87,Congo North,302,St. Eustatius,1726,1
131,"Gold Coast, port unspecified",336,York River,1726,1
63,Calabar,336,York River,1726,7
335,"Windward Coast, port unspecified",336,York River,1726,2
183,Madagascar,54,Buenos Aires,1727,1
72,Cape Lahou,83,Cayenne,1727,1
332,Whydah,84,Cayes (Les),1727,1
126,Gambia,85,Charleston,1727,1
71,Cape Coast Castle,160,Kingston,1727,1
332,Whydah,173,Lisbon,1727,1
131,"Gold Coast, port unspecified",227,Paramaribo,1727,1
113,Elmina,258,Rio de Janeiro,1727,1
87,Congo North,302,St. Eustatius,1727,1
131,"Gold Coast, port unspecified",336,York River,1727,1
175,Loango,336,York River,1727,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1727,1
63,Calabar,336,York River,1727,1
183,Madagascar,54,Buenos Aires,1728,1
126,Gambia,85,Charleston,1728,2
20,Banana Islands,85,Charleston,1728,1
42,Bonny,160,Kingston,1728,1
131,"Gold Coast, port unspecified",160,Kingston,1728,1
332,Whydah,160,Kingston,1728,3
332,Whydah,164,La Balise,1728,1
29,Benguela,258,Rio de Janeiro,1728,1
63,Calabar,336,York River,1728,1
126,Gambia,84,Cayes (Les),1729,1
126,Gambia,85,Charleston,1729,1
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1729,1
63,Calabar,160,Kingston,1729,4
131,"Gold Coast, port unspecified",160,Kingston,1729,6
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",160,Kingston,1729,1
156,Jacquin,160,Kingston,1729,1
57,Cabinda,160,Kingston,1729,1
332,Whydah,160,Kingston,1729,1
39,Bissau,173,Lisbon,1729,1
156,Jacquin,227,Paramaribo,1729,1
183,Madagascar,54,Buenos Aires,1730,2
57,Cabinda,54,Buenos Aires,1730,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1730,1
332,Whydah,83,Cayenne,1730,1
126,Gambia,84,Cayes (Les),1730,1
126,Gambia,85,Charleston,1730,1
42,Bonny,85,Charleston,1730,1
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1730,1
42,Bonny,160,Kingston,1730,1
131,"Gold Coast, port unspecified",160,Kingston,1730,1
42,Bonny,336,York River,1730,1
126,Gambia,6,Annapolis,1731,1
332,Whydah,52,"British Caribbean, colony unspecified",1731,1
175,Loango,54,Buenos Aires,1731,1
57,Cabinda,54,Buenos Aires,1731,2
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1731,1
175,Loango,84,Cayes (Les),1731,1
63,Calabar,85,Charleston,1731,1
42,Bonny,85,Charleston,1731,2
126,Gambia,85,Charleston,1731,2
57,Cabinda,85,Charleston,1731,2
113,Elmina,116,Essequibo,1731,1
57,Cabinda,123,"French Caribbean, colony unspecified",1731,1
126,Gambia,173,Lisbon,1731,1
156,Jacquin,227,Paramaribo,1731,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",256,Rappahannock,1731,1
131,"Gold Coast, port unspecified",31,Berbice,1732,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1732,2
126,Gambia,62,Cadiz,1732,1
126,Gambia,85,Charleston,1732,1
63,Calabar,85,Charleston,1732,3
126,Gambia,173,Lisbon,1732,1
126,Gambia,219,North Potomac,1732,1
42,Bonny,320,Upper James River,1732,1
126,Gambia,336,York River,1732,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1732,1
42,Bonny,336,York River,1732,1
212,New Calabar,336,York River,1732,1
126,Gambia,62,Cadiz,1733,1
63,Calabar,85,Charleston,1733,1
126,Gambia,85,Charleston,1733,2
57,Cabinda,85,Charleston,1733,3
250,Princes Island,173,Lisbon,1733,1
126,Gambia,173,Lisbon,1733,2
126,Gambia,179,Lower James River,1733,1
93,Costa da Mina,258,Rio de Janeiro,1733,1
126,Gambia,320,Upper James River,1733,1
175,Loango,336,York River,1733,1
63,Calabar,336,York River,1733,2
113,Elmina,31,Berbice,1734,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1734,1
126,Gambia,62,Cadiz,1734,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",62,Cadiz,1734,1
63,Calabar,85,Charleston,1734,1
126,Gambia,85,Charleston,1734,2
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1734,3
131,"Gold Coast, port unspecified",85,Charleston,1734,1
126,Gambia,173,Lisbon,1734,1
126,Gambia,229,Patuxent,1734,1
113,Elmina,258,Rio de Janeiro,1734,1
126,Gambia,292,South Potomac,1734,1
126,Gambia,320,Upper James River,1734,1
126,Gambia,336,York River,1734,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1734,2
113,Elmina,31,Berbice,1735,1
332,Whydah,84,Cayes (Les),1735,1
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1735,7
131,"Gold Coast, port unspecified",85,Charleston,1735,1
61,Cacheu,173,Lisbon,1735,1
126,Gambia,256,Rappahannock,1735,1
332,Whydah,274,Saint-Marc,1735,1
131,"Gold Coast, port unspecified",336,York River,1735,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1735,1
42,Bonny,336,York River,1735,1
63,Calabar,336,York River,1735,1
329,"West Central Africa and St. Helena, port unspecified",27,Beaufort,1736,1
113,Elmina,31,Berbice,1736,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1736,2
332,Whydah,84,Cayes (Les),1736,1
126,Gambia,85,Charleston,1736,1
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1736,4
175,Loango,85,Charleston,1736,2
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",85,Charleston,1736,2
57,Cabinda,85,Charleston,1736,1
61,Cacheu,173,Lisbon,1736,1
126,Gambia,179,Lower James River,1736,1
42,Bonny,179,Lower James River,1736,1
39,Bissau,258,Rio de Janeiro,1736,1
57,Cabinda,292,South Potomac,1736,1
131,"Gold Coast, port unspecified",302,St. Eustatius,1736,1
126,Gambia,320,Upper James River,1736,1
126,Gambia,336,York River,1736,2
42,Bonny,336,York River,1736,1
63,Calabar,336,York River,1736,1
126,Gambia,44,Boston,1737,1
57,Cabinda,54,Buenos Aires,1737,2
175,Loango,85,Charleston,1737,1
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1737,4
57,Cabinda,85,Charleston,1737,2
75,Cape Verde Islands,173,Lisbon,1737,1
126,Gambia,256,Rappahannock,1737,1
126,Gambia,292,South Potomac,1737,2
126,Gambia,320,Upper James River,1737,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1737,1
332,Whydah,84,Cayes (Les),1738,1
126,Gambia,85,Charleston,1738,2
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1738,5
57,Cabinda,85,Charleston,1738,1
75,Cape Verde Islands,215,New York,1738,1
113,Elmina,227,Paramaribo,1738,1
126,Gambia,256,Rappahannock,1738,1
29,Benguela,258,Rio de Janeiro,1738,1
332,Whydah,274,Saint-Marc,1738,3
329,"West Central Africa and St. Helena, port unspecified",292,South Potomac,1738,1
329,"West Central Africa and St. Helena, port unspecified",320,Upper James River,1738,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1738,1
131,"Gold Coast, port unspecified",31,Berbice,1739,1
126,Gambia,44,Boston,1739,1
63,Calabar,85,Charleston,1739,2
126,Gambia,85,Charleston,1739,1
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1739,1
42,Bonny,85,Charleston,1739,1
175,Loango,85,Charleston,1739,1
335,"Windward Coast, port unspecified",98,Cul-de-Sac,1739,1
250,Princes Island,98,Cul-de-Sac,1739,1
115,Epe,98,Cul-de-Sac,1739,1
130,"Gold Coast, Fr. definition",244,Port-de-Paix,1739,1
186,Malembo,256,Rappahannock,1739,1
126,Gambia,256,Rappahannock,1739,1
332,Whydah,274,Saint-Marc,1739,1
115,Epe,274,Saint-Marc,1739,1
131,"Gold Coast, port unspecified",274,Saint-Marc,1739,1
183,Madagascar,307,St. Thomas,1739,1
332,Whydah,320,Upper James River,1739,1
131,"Gold Coast, port unspecified",336,York River,1739,1
186,Malembo,84,Cayes (Les),1740,1
329,"West Central Africa and St. Helena, port unspecified",84,Cayes (Les),1740,1
63,Calabar,85,Charleston,1740,1
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1740,1
186,Malembo,85,Charleston,1740,1
72,Cape Lahou,98,Cul-de-Sac,1740,1
87,Congo North,116,Essequibo,1740,1
63,Calabar,219,North Potomac,1740,1
126,Gambia,256,Rappahannock,1740,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",336,York River,1740,1
63,Calabar,336,York River,1740,1
42,Bonny,336,York River,1740,2
57,Cabinda,84,Cayes (Les),1741,1
113,Elmina,84,Cayes (Les),1741,3
29,Benguela,258,Rio de Janeiro,1741,2
115,Epe,274,Saint-Marc,1741,1
63,Calabar,320,Upper James River,1741,1
63,Calabar,336,York River,1741,1
115,Epe,98,Cul-de-Sac,1742,1
42,Bonny,160,Kingston,1742,4
63,Calabar,160,Kingston,1742,2
131,"Gold Coast, port unspecified",160,Kingston,1742,1
175,Loango,160,Kingston,1742,1
29,Benguela,258,Rio de Janeiro,1742,2
63,Calabar,320,Upper James River,1742,1
42,Bonny,336,York River,1742,1
72,Cape Lahou,31,Berbice,1743,1
126,Gambia,44,Boston,1743,1
57,Cabinda,54,Buenos Aires,1743,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1743,1
332,Whydah,83,Cayenne,1743,1
186,Malembo,84,Cayes (Les),1743,1
57,Cabinda,84,Cayes (Les),1743,1
115,Epe,84,Cayes (Les),1743,2
87,Congo North,84,Cayes (Les),1743,1
332,Whydah,98,Cul-de-Sac,1743,1
42,Bonny,160,Kingston,1743,6
131,"Gold Coast, port unspecified",160,Kingston,1743,1
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1743,2
63,Calabar,160,Kingston,1743,3
126,Gambia,160,Kingston,1743,2
115,Epe,160,Kingston,1743,1
75,Cape Verde Islands,173,Lisbon,1743,1
286,"Senegambia and offshore Atlantic, port unspecified",213,New Orleans,1743,1
290,"Sierra Leone, port unspecified",216,Newport,1743,1
75,Cape Verde Islands,258,Rio de Janeiro,1743,1
332,Whydah,274,Saint-Marc,1743,1
42,Bonny,320,Upper James River,1743,1
63,Calabar,320,Upper James River,1743,1
131,"Gold Coast, port unspecified",322,"USA, location unspecified",1743,1
42,Bonny,336,York River,1743,2
332,Whydah,52,"British Caribbean, colony unspecified",1744,1
329,"West Central Africa and St. Helena, port unspecified",83,Cayenne,1744,1
88,Congo River,83,Cayenne,1744,1
175,Loango,84,Cayes (Les),1744,1
57,Cabinda,84,Cayes (Les),1744,2
186,Malembo,84,Cayes (Les),1744,1
42,Bonny,85,Charleston,1744,1
63,Calabar,85,Charleston,1744,1
57,Cabinda,85,Charleston,1744,1
57,Cabinda,116,Essequibo,1744,1
87,Congo North,116,Essequibo,1744,1
131,"Gold Coast, port unspecified",123,"French Caribbean, colony unspecified",1744,1
131,"Gold Coast, port unspecified",160,Kingston,1744,3
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1744,3
42,Bonny,160,Kingston,1744,9
63,Calabar,160,Kingston,1744,3
335,"Windward Coast, port unspecified",160,Kingston,1744,1
126,Gambia,160,Kingston,1744,4
30,Benin,160,Kingston,1744,2
126,Gambia,256,Rappahannock,1744,1
250,Princes Island,279,Santos,1744,1
63,Calabar,320,Upper James River,1744,1
63,Calabar,336,York River,1744,1
287,Sherbro,160,Kingston,1745,1
63,Calabar,160,Kingston,1745,2
42,Bonny,160,Kingston,1745,2
30,Benin,160,Kingston,1745,2
61,Cacheu,173,Lisbon,1745,1
126,Gambia,256,Rappahannock,1745,1
126,Gambia,336,York River,1745,1
63,Calabar,160,Kingston,1746,2
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1746,1
42,Bonny,160,Kingston,1746,4
126,Gambia,256,Rappahannock,1746,1
131,"Gold Coast, port unspecified",336,York River,1746,1
42,Bonny,336,York River,1746,1
175,Loango,84,Cayes (Les),1747,1
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1747,3
42,Bonny,160,Kingston,1747,1
131,"Gold Coast, port unspecified",160,Kingston,1747,1
29,Benguela,258,Rio de Janeiro,1747,2
212,New Calabar,34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",1748,1
131,"Gold Coast, port unspecified",44,Boston,1748,1
42,Bonny,52,"British Caribbean, colony unspecified",1748,1
131,"Gold Coast, port unspecified",160,Kingston,1748,9
42,Bonny,160,Kingston,1748,4
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1748,7
63,Calabar,160,Kingston,1748,2
329,"West Central Africa and St. Helena, port unspecified",246,Portobelo,1748,1
332,Whydah,84,Cayes (Les),1749,1
57,Cabinda,84,Cayes (Les),1749,1
329,"West Central Africa and St. Helena, port unspecified",84,Cayes (Les),1749,1
126,Gambia,85,Charleston,1749,2
131,"Gold Coast, port unspecified",85,Charleston,1749,1
57,Cabinda,98,Cul-de-Sac,1749,1
87,Congo North,116,Essequibo,1749,1
57,Cabinda,160,Kingston,1749,1
63,Calabar,160,Kingston,1749,1
131,"Gold Coast, port unspecified",160,Kingston,1749,3
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1749,1
42,Bonny,160,Kingston,1749,4
186,Malembo,160,Kingston,1749,1
131,"Gold Coast, port unspecified",215,New York,1749,1
75,Cape Verde Islands,258,Rio de Janeiro,1749,1
175,Loango,274,Saint-Marc,1749,1
63,Calabar,320,Upper James River,1749,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",320,Upper James River,1749,1
186,Malembo,320,Upper James River,1749,2
63,Calabar,336,York River,1749,1
42,Bonny,336,York River,1749,1
57,Cabinda,84,Cayes (Les),1750,1
175,Loango,84,Cayes (Les),1750,1
186,Malembo,84,Cayes (Les),1750,2
42,Bonny,85,Charleston,1750,1
126,Gambia,85,Charleston,1750,1
335,"Windward Coast, port unspecified",85,Charleston,1750,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",85,Charleston,1750,1
87,Congo North,116,Essequibo,1750,1
329,"West Central Africa and St. Helena, port unspecified",123,"French Caribbean, colony unspecified",1750,1
186,Malembo,160,Kingston,1750,1
175,Loango,243,Port-au-Prince,1750,1
332,Whydah,243,Port-au-Prince,1750,1
332,Whydah,244,Port-de-Paix,1750,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",320,Upper James River,1750,3
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",52,"British Caribbean, colony unspecified",1751,1
329,"West Central Africa and St. Helena, port unspecified",83,Cayenne,1751,1
332,Whydah,84,Cayes (Les),1751,1
57,Cabinda,84,Cayes (Les),1751,1
126,Gambia,85,Charleston,1751,1
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1751,2
63,Calabar,160,Kingston,1751,1
42,Bonny,160,Kingston,1751,1
61,Cacheu,173,Lisbon,1751,1
131,"Gold Coast, port unspecified",215,New York,1751,1
329,"West Central Africa and St. Helena, port unspecified",229,Patuxent,1751,1
332,Whydah,243,Port-au-Prince,1751,1
57,Cabinda,243,Port-au-Prince,1751,1
33,"Bight of Benin, port unspecified",243,Port-au-Prince,1751,1
42,Bonny,283,Savanna la Mar,1751,1
126,Gambia,320,Upper James River,1751,1
42,Bonny,320,Upper James River,1751,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1751,1
131,"Gold Coast, port unspecified",6,Annapolis,1752,1
72,Cape Lahou,31,Berbice,1752,1
124,Gabon,52,"British Caribbean, colony unspecified",1752,1
329,"West Central Africa and St. Helena, port unspecified",54,Buenos Aires,1752,2
63,Calabar,84,Cayes (Les),1752,1
329,"West Central Africa and St. Helena, port unspecified",84,Cayes (Les),1752,1
63,Calabar,85,Charleston,1752,3
131,"Gold Coast, port unspecified",85,Charleston,1752,1
42,Bonny,85,Charleston,1752,1
212,New Calabar,85,Charleston,1752,1
126,Gambia,141,Hampton,1752,1
63,Calabar,160,Kingston,1752,4
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1752,1
131,"Gold Coast, port unspecified",160,Kingston,1752,6
42,Bonny,160,Kingston,1752,4
335,"Windward Coast, port unspecified",160,Kingston,1752,4
71,Cape Coast Castle,160,Kingston,1752,4
75,Cape Verde Islands,173,Lisbon,1752,1
61,Cacheu,173,Lisbon,1752,1
286,"Senegambia and offshore Atlantic, port unspecified",173,Lisbon,1752,1
329,"West Central Africa and St. Helena, port unspecified",179,Lower James River,1752,1
3,Ambriz,256,Rappahannock,1752,1
329,"West Central Africa and St. Helena, port unspecified",256,Rappahannock,1752,1
126,Gambia,256,Rappahannock,1752,1
332,Whydah,274,Saint-Marc,1752,1
175,Loango,274,Saint-Marc,1752,1
42,Bonny,292,South Potomac,1752,1
63,Calabar,320,Upper James River,1752,1
126,Gambia,320,Upper James River,1752,1
212,New Calabar,320,Upper James River,1752,1
42,Bonny,320,Upper James River,1752,2
126,Gambia,336,York River,1752,2
131,"Gold Coast, port unspecified",336,York River,1752,1
329,"West Central Africa and St. Helena, port unspecified",336,York River,1752,2
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",336,York River,1752,1
63,Calabar,336,York River,1752,1
42,Bonny,336,York River,1752,1
329,"West Central Africa and St. Helena, port unspecified",84,Cayes (Les),1753,1
175,Loango,84,Cayes (Les),1753,2
186,Malembo,84,Cayes (Les),1753,1
335,"Windward Coast, port unspecified",84,Cayes (Les),1753,1
126,Gambia,85,Charleston,1753,4
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1753,1
30,Benin,160,Kingston,1753,1
335,"Windward Coast, port unspecified",160,Kingston,1753,2
63,Calabar,160,Kingston,1753,4
42,Bonny,160,Kingston,1753,3
131,"Gold Coast, port unspecified",160,Kingston,1753,4
25,Bassa,160,Kingston,1753,1
329,"West Central Africa and St. Helena, port unspecified",229,Patuxent,1753,1
42,Bonny,243,Port-au-Prince,1753,1
175,Loango,244,Port-de-Paix,1753,1
204,Mozambique,258,Rio de Janeiro,1753,2
29,Benguela,258,Rio de Janeiro,1753,2
332,Whydah,274,Saint-Marc,1753,1
42,Bonny,336,York River,1753,1
175,Loango,84,Cayes (Les),1754,3
332,Whydah,84,Cayes (Les),1754,1
115,Epe,84,Cayes (Les),1754,1
63,Calabar,84,Cayes (Les),1754,2
287,Sherbro,85,Charleston,1754,1
126,Gambia,85,Charleston,1754,5
131,"Gold Coast, port unspecified",85,Charleston,1754,2
212,New Calabar,85,Charleston,1754,1
335,"Windward Coast, port unspecified",160,Kingston,1754,1
63,Calabar,160,Kingston,1754,4
42,Bonny,160,Kingston,1754,5
126,Gambia,160,Kingston,1754,1
30,Benin,160,Kingston,1754,1
71,Cape Coast Castle,160,Kingston,1754,1
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1754,3
131,"Gold Coast, port unspecified",160,Kingston,1754,1
212,New Calabar,160,Kingston,1754,3
25,Bassa,160,Kingston,1754,1
239,Popo,160,Kingston,1754,1
126,Gambia,192,Martha Brae,1754,1
126,Gambia,215,New York,1754,2
186,Malembo,243,Port-au-Prince,1754,1
115,Epe,243,Port-au-Prince,1754,1
332,Whydah,243,Port-au-Prince,1754,1
42,Bonny,243,Port-au-Prince,1754,1
33,"Bight of Benin, port unspecified",243,Port-au-Prince,1754,1
286,"Senegambia and offshore Atlantic, port unspecified",243,Port-au-Prince,1754,1
42,Bonny,246,Portobelo,1754,1
30,Benin,30,Benin,1755,1
113,Elmina,31,Berbice,1755,1
126,Gambia,52,"British Caribbean, colony unspecified",1755,1
186,Malembo,83,Cayenne,1755,1
175,Loango,84,Cayes (Les),1755,1
329,"West Central Africa and St. Helena, port unspecified",84,Cayes (Les),1755,2
57,Cabinda,84,Cayes (Les),1755,1
186,Malembo,84,Cayes (Les),1755,1
126,Gambia,85,Charleston,1755,6
335,"Windward Coast, port unspecified",85,Charleston,1755,1
186,Malembo,85,Charleston,1755,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",85,Charleston,1755,1
64,Cameroons,85,Charleston,1755,1
63,Calabar,160,Kingston,1755,7
334,Windward Coast (Nunez - Assini),160,Kingston,1755,1
212,New Calabar,160,Kingston,1755,2
30,Benin,160,Kingston,1755,2
126,Gambia,160,Kingston,1755,4
42,Bonny,160,Kingston,1755,6
131,"Gold Coast, port unspecified",160,Kingston,1755,11
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1755,3
332,Whydah,160,Kingston,1755,1
335,"Windward Coast, port unspecified",160,Kingston,1755,10
71,Cape Coast Castle,160,Kingston,1755,2
126,Gambia,173,Lisbon,1755,1
33,"Bight of Benin, port unspecified",243,Port-au-Prince,1755,2
175,Loango,274,Saint-Marc,1755,1
115,Epe,274,Saint-Marc,1755,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",320,Upper James River,1755,1
287,Sherbro,6,Annapolis,1756,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",83,Cayenne,1756,1
126,Gambia,85,Charleston,1756,5
63,Calabar,85,Charleston,1756,1
42,Bonny,85,Charleston,1756,1
212,New Calabar,85,Charleston,1756,1
131,"Gold Coast, port unspecified",123,"French Caribbean, colony unspecified",1756,1
63,Calabar,160,Kingston,1756,2
30,Benin,160,Kingston,1756,1
131,"Gold Coast, port unspecified",160,Kingston,1756,3
335,"Windward Coast, port unspecified",160,Kingston,1756,4
42,Bonny,160,Kingston,1756,4
332,Whydah,160,Kingston,1756,1
239,Popo,160,Kingston,1756,2
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1756,2
29,Benguela,258,Rio de Janeiro,1756,1
33,"Bight of Benin, port unspecified",301,St. Croix,1756,1
72,Cape Lahou,31,Berbice,1757,1
42,Bonny,84,Cayes (Les),1757,1
126,Gambia,85,Charleston,1757,3
63,Calabar,85,Charleston,1757,2
126,Gambia,112,Eastern New Jersey,1757,1
30,Benin,160,Kingston,1757,1
131,"Gold Coast, port unspecified",160,Kingston,1757,3
329,"West Central Africa and St. Helena, port unspecified",160,Kingston,1757,4
42,Bonny,160,Kingston,1757,3
126,Gambia,160,Kingston,1757,2
39,Bissau,173,Lisbon,1757,1
332,Whydah,244,Port-de-Paix,1757,1
126,Gambia,301,St. Croix,1757,1
335,"Windward Coast, port unspecified",302,St. Eustatius,1757,1
113,Elmina,31,Berbice,1758,1
131,"Gold Coast, port unspecified",31,Berbice,1758,1
126,Gambia,85,Charleston,1758,4
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1758,2
131,"Gold Coast, port unspecified",85,Charleston,1758,2
30,Benin,85,Charleston,1758,1
335,"Windward Coast, port unspecified",85,Charleston,1758,1
42,Bonny,85,Charleston,1758,1
61,Cacheu,173,Lisbon,1758,1
126,Gambia,215,New York,1758,1
126,Gambia,234,Piscataqua,1758,1
126,Gambia,301,St. Croix,1758,2
41,Boary,302,St. Eustatius,1758,1
186,Malembo,302,St. Eustatius,1758,1
126,Gambia,6,Annapolis,1759,1
126,Gambia,85,Charleston,1759,4
33,"Bight of Benin, port unspecified",85,Charleston,1759,1
335,"Windward Coast, port unspecified",85,Charleston,1759,2
42,Bonny,85,Charleston,1759,1
126,Gambia,179,Lower James River,1759,1
126,Gambia,219,North Potomac,1759,1
93,Costa da Mina,258,Rio de Janeiro,1759,1
71,Cape Coast Castle,301,St. Croix,1759,1
186,Malembo,320,Upper James River,1759,1
335,"Windward Coast, port unspecified",44,Boston,1760,1
126,Gambia,83,Cayenne,1760,1
335,"Windward Coast, port unspecified",85,Charleston,1760,1
175,Loango,85,Charleston,1760,1
126,Gambia,85,Charleston,1760,3
131,"Gold Coast, port unspecified",85,Charleston,1760,1
57,Cabinda,85,Charleston,1760,1
42,Bonny,85,Charleston,1760,2
239,Popo,123,"French Caribbean, colony unspecified",1760,1
63,Calabar,123,"French Caribbean, colony unspecified",1760,1
131,"Gold Coast, port unspecified",215,New York,1760,1
42,Bonny,229,Patuxent,1760,1
42,Bonny,256,Rappahannock,1760,1
93,Costa da Mina,258,Rio de Janeiro,1760,1
29,Benguela,258,Rio de Janeiro,1760,2
126,Gambia,301,St. Croix,1760,1
148,Iles de Los,320,Upper James River,1760,1
335,"Windward Coast, port unspecified",320,Upper James River,1760,1
34,"Bight of Biafra and Gulf of Guinea Islands, port unspecified",6,Annapolis,1761,1
335,"Windward Coast, port unspecified",44,Boston,1761,1
239,Popo,83,Cayenne,1761,1
148,Iles de Los,85,Charleston,1761,1
329,"West Central Africa and St. Helena, port unspecified",85,Charleston,1761,1
126,Gambia,85,Charleston,1761,4
71,Cape Coast Castle,123,"French Caribbean, colony unspecified",1761,1
131,"Gold Coast, port unspecified",123,"French Caribbean, colony unspecified",1761,1
42,Bonny,142,Havana,1761,1
